Departamento,Municipio,Centro_Poblado,Latitud,Longitud,Tipo,Pregunta
CÓRDOBA,SAHAGÚN,LAS AGUADITAS,"8,762370","-75,493010",9241,"¿Cómo se califica LAS AGUADITAS; SAHAGÚN; CÓRDOBA; 8,762370; -75,493010 ; 9241; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,PUERTO SALGAR,PUERTO LIBRE,"5,711470","-74,619730",5028,"¿Cómo se califica PUERTO LIBRE; PUERTO SALGAR; CUNDINAMARCA; 5,711470; -74,619730 ; 5028; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAHAGÚN,COLOMBOY,"8,728340","-75,495960",9158,"¿Cómo se califica COLOMBOY; SAHAGÚN; CÓRDOBA; 8,728340; -75,495960 ; 9158; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,MONTERÍA,EL TAPAO,"8,770460","-75,850390",8785,"¿Cómo se califica EL TAPAO; MONTERÍA; CÓRDOBA; 8,770460; -75,850390 ; 8785; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,QUEBRADANEGRA,LA MAGDALENA,"5,053470","-74,452810",7173,"¿Cómo se califica LA MAGDALENA; QUEBRADANEGRA; CUNDINAMARCA; 5,053470; -74,452810 ; 7173; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SAN LUIS,LA TEBAIDA,"5,994260","-75,035100",2989,"¿Cómo se califica LA TEBAIDA; SAN LUIS; ANTIOQUIA; 5,994260; -75,035100 ; 2989; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SAN LUIS,EL SILENCIO PERLA VERDE,"6,006610","-75,090380",2694,"¿Cómo se califica EL SILENCIO PERLA VERDE; SAN LUIS; ANTIOQUIA; 6,006610; -75,090380 ; 2694; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,SEVILLA,QUEBRADANUEVA,"4,371400","-75,950370",1893,"¿Cómo se califica QUEBRADANUEVA; SEVILLA; VALLE DEL CAUCA; 4,371400; -75,950370 ; 1893; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAN CARLOS,EL CHARCO,"8,521100","-75,668520",8446,"¿Cómo se califica EL CHARCO; SAN CARLOS; CÓRDOBA; 8,521100; -75,668520 ; 8446; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,PUERTO TRIUNFO,SANTIAGO BERRIO,"5,900260","-74,689010",4358,"¿Cómo se califica SANTIAGO BERRIO; PUERTO TRIUNFO; ANTIOQUIA; 5,900260; -74,689010 ; 4358; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,PUEBLO NUEVO,EL CAMPANO,"8,571030","-75,482780",8662,"¿Cómo se califica EL CAMPANO; PUEBLO NUEVO; CÓRDOBA; 8,571030; -75,482780 ; 8662; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,MOSQUERA,LOS PUENTES,"4,687200","-74,250420",10000,"¿Cómo se califica LOS PUENTES; MOSQUERA; CUNDINAMARCA; 4,687200; -74,250420 ; 10000; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,RIONEGRO,GALICIA PARTE BAJA,"6,163960","-75,361890",1320,"¿Cómo se califica GALICIA PARTE BAJA; RIONEGRO; ANTIOQUIA; 6,163960; -75,361890 ; 1320; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SANTA ROSA DE OSOS,HOYORRICO,"6,570560","-75,407150",2342,"¿Cómo se califica HOYORRICO; SANTA ROSA DE OSOS; ANTIOQUIA; 6,570560; -75,407150 ; 2342; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SANTA ROSA DE OSOS,HOYORRICO,"6,570560","-75,407150",2474,"¿Cómo se califica HOYORRICO; SANTA ROSA DE OSOS; ANTIOQUIA; 6,570560; -75,407150 ; 2474; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,TARAZÁ,TARAZÁ,"7,573540","-75,389530",6753,"¿Cómo se califica TARAZÁ; TARAZÁ; ANTIOQUIA; 7,573540; -75,389530 ; 6753; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
BOLÍVAR,SAN JUAN NEPOMUCENO,SAN JUAN NEPOMUCENO,"9,895710","-75,108010",14318,"¿Cómo se califica SAN JUAN NEPOMUCENO; SAN JUAN NEPOMUCENO; BOLÍVAR; 9,895710; -75,108010 ; 14318; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,PUERTO TRIUNFO,TRES RANCHOS,"5,919380","-74,806240",4099,"¿Cómo se califica TRES RANCHOS; PUERTO TRIUNFO; ANTIOQUIA; 5,919380; -74,806240 ; 4099; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,PUERTO SALGAR,PUERTO SALGAR,"5,506100","-74,627790",4891,"¿Cómo se califica PUERTO SALGAR; PUERTO SALGAR; CUNDINAMARCA; 5,506100; -74,627790 ; 4891; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,MOSQUERA,MOSQUERA,"4,711460","-74,212310",9484,"¿Cómo se califica MOSQUERA; MOSQUERA; CUNDINAMARCA; 4,711460; -74,212310 ; 9484; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,RIONEGRO,RIONEGRO,"6,150560","-75,389860",1115,"¿Cómo se califica RIONEGRO; RIONEGRO; ANTIOQUIA; 6,150560; -75,389860 ; 1115; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,SASAIMA,SANTA CRUZ,"4,924560","-74,428370",1752,"¿Cómo se califica SANTA CRUZ; SASAIMA; CUNDINAMARCA; 4,924560; -74,428370 ; 1752; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SANTA ROSA DE OSOS,RÍO GRANDE,"6,510060","-75,394720",2060,"¿Cómo se califica RÍO GRANDE; SANTA ROSA DE OSOS; ANTIOQUIA; 6,510060; -75,394720 ; 2060; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCAIMA,TOCAIMA,"4,452370","-74,648980",7538,"¿Cómo se califica TOCAIMA; TOCAIMA; CUNDINAMARCA; 4,452370; -74,648980 ; 7538; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SANTA ROSA DE OSOS,SANTA ROSA DE OSOS,"6,623350","-75,445030",2747,"¿Cómo se califica SANTA ROSA DE OSOS; SANTA ROSA DE OSOS; ANTIOQUIA; 6,623350; -75,445030 ; 2747; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,REMEDIOS,LA CRUZADA,"7,049530","-74,706630",8133,"¿Cómo se califica LA CRUZADA; REMEDIOS; ANTIOQUIA; 7,049530; -74,706630 ; 8133; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,GUADALAJARA DE BUGA,PUEBLO NUEVO,"3,971900","-76,253210",945,"¿Cómo se califica PUEBLO NUEVO; GUADALAJARA DE BUGA; VALLE DEL CAUCA; 3,971900; -76,253210 ; 945; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
SUCRE,OVEJAS,OVEJAS,"9,493610","-75,230580",13292,"¿Cómo se califica OVEJAS; OVEJAS; SUCRE; 9,493610; -75,230580 ; 13292; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ATLÁNTICO,SABANAGRANDE,SABANAGRANDE,"10,775480","-74,764190",15623,"¿Cómo se califica SABANAGRANDE; SABANAGRANDE; ATLÁNTICO; 10,775480; -74,764190 ; 15623; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ATLÁNTICO,SOLEDAD,SOLEDAD,"10,885600","-74,769420",13841,"¿Cómo se califica SOLEDAD; SOLEDAD; ATLÁNTICO; 10,885600; -74,769420 ; 13841; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,SASAIMA,SASAIMA,"4,947720","-74,424200",1930,"¿Cómo se califica SASAIMA; SASAIMA; CUNDINAMARCA; 4,947720; -74,424200 ; 1930; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ATLÁNTICO,TUBARÁ,EL MORRO,"10,967530","-74,978990",14601,"¿Cómo se califica EL MORRO; TUBARÁ; ATLÁNTICO; 10,967530; -74,978990 ; 14601; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
BOLÍVAR,SAN JUAN NEPOMUCENO,SAN PEDRO CONSOLADO,"9,991390","-75,078170",12400,"¿Cómo se califica SAN PEDRO CONSOLADO; SAN JUAN NEPOMUCENO; BOLÍVAR; 9,991390; -75,078170 ; 12400; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,PUERTO SALGAR,PUERTO LIBRE,"5,768640","-74,620840",4659,"¿Cómo se califica PUERTO LIBRE; PUERTO SALGAR; CUNDINAMARCA; 5,768640; -74,620840 ; 4659; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,RIONEGRO,ALTO BONITO,"6,150640","-75,390020",1110,"¿Cómo se califica ALTO BONITO; RIONEGRO; ANTIOQUIA; 6,150640; -75,390020 ; 1110; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,NOCAIMA,NOCAIMA,"5,048940","-74,380350",7473,"¿Cómo se califica NOCAIMA; NOCAIMA; CUNDINAMARCA; 5,048940; -74,380350 ; 7473; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SAN LUIS,SOPETRÁN,"5,975710","-74,899920",3639,"¿Cómo se califica SOPETRÁN; SAN LUIS; ANTIOQUIA; 5,975710; -74,899920 ; 3639; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,SUTATAUSA,LAS PEÑAS,"5,185230","-73,859660",12186,"¿Cómo se califica LAS PEÑAS; SUTATAUSA; CUNDINAMARCA; 5,185230; -73,859660 ; 12186; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
SUCRE,SAMPUÉS,MATA DE CAÑA,"9,203300","-75,399930",10232,"¿Cómo se califica MATA DE CAÑA; SAMPUÉS; SUCRE; 9,203300; -75,399930 ; 10232; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,SAN PEDRO,SAN PEDRO,"3,993920","-76,233170",980,"¿Cómo se califica SAN PEDRO; SAN PEDRO; VALLE DEL CAUCA; 3,993920; -76,233170 ; 980; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ATLÁNTICO,SANTO TOMÁS,SANTO TOMÁS,"10,747090","-74,767500",15581,"¿Cómo se califica SANTO TOMÁS; SANTO TOMÁS; ATLÁNTICO; 10,747090; -74,767500 ; 15581; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAHAGÚN,BRUSELAS,"8,706900","-75,496490",11186,"¿Cómo se califica BRUSELAS; SAHAGÚN; CÓRDOBA; 8,706900; -75,496490 ; 11186; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SABANETA,MARÍA AUXILIADORA,"6,162090","-75,607230",194,"¿Cómo se califica MARÍA AUXILIADORA; SABANETA; ANTIOQUIA; 6,162090; -75,607230 ; 194; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,PLANETA RICA,PLAZA BONITA,"8,268200","-75,503840",10071,"¿Cómo se califica PLAZA BONITA; PLANETA RICA; CÓRDOBA; 8,268200; -75,503840 ; 10071; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TENA,LA GRAN VÍA,"4,645870","-74,438070",8728,"¿Cómo se califica LA GRAN VÍA; TENA; CUNDINAMARCA; 4,645870; -74,438070 ; 8728; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
SUCRE,SAMPUÉS,SAMPUÉS,"9,178600","-75,391730",12251,"¿Cómo se califica SAMPUÉS; SAMPUÉS; SUCRE; 9,178600; -75,391730 ; 12251; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
BOLÍVAR,SAN JUAN NEPOMUCENO,SAN PEDRO CONSOLADO,"9,991390","-75,078170",14486,"¿Cómo se califica SAN PEDRO CONSOLADO; SAN JUAN NEPOMUCENO; BOLÍVAR; 9,991390; -75,078170 ; 14486; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,RIONEGRO,PARCELACIÓN LA QUERENCIA,"6,178410","-75,452640",754,"¿Cómo se califica PARCELACIÓN LA QUERENCIA; RIONEGRO; ANTIOQUIA; 6,178410; -75,452640 ; 754; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
MAGDALENA,REMOLINO,REMOLINO,"10,684380","-74,748090",13404,"¿Cómo se califica REMOLINO; REMOLINO; MAGDALENA; 10,684380; -74,748090 ; 13404; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAHAGÚN,SAHAGÚN,"8,896410","-75,456570",11570,"¿Cómo se califica SAHAGÚN; SAHAGÚN; CÓRDOBA; 8,896410; -75,456570 ; 11570; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAHAGÚN,EL ROBLE,"8,869380","-75,463830",9465,"¿Cómo se califica EL ROBLE; SAHAGÚN; CÓRDOBA; 8,869380; -75,463830 ; 9465; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,PLANETA RICA,PLAZA BONITA,"8,268200","-75,503840",8157,"¿Cómo se califica PLAZA BONITA; PLANETA RICA; CÓRDOBA; 8,268200; -75,503840 ; 8157; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,PUEBLO NUEVO,EL CAMPANO,"8,571030","-75,482780",10748,"¿Cómo se califica EL CAMPANO; PUEBLO NUEVO; CÓRDOBA; 8,571030; -75,482780 ; 10748; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
SUCRE,SINCELEJO,POLICARPA,"9,251840","-75,405650",12458,"¿Cómo se califica POLICARPA; SINCELEJO; SUCRE; 9,251840; -75,405650 ; 12458; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAN CARLOS,GUACHARACAL,"8,545690","-75,689690",8493,"¿Cómo se califica GUACHARACAL; SAN CARLOS; CÓRDOBA; 8,545690; -75,689690 ; 8493; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,SOPÓ,LA DIANA,"4,943340","-73,958730",11612,"¿Cómo se califica LA DIANA; SOPÓ; CUNDINAMARCA; 4,943340; -73,958730 ; 11612; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
MAGDALENA,SITIONUEVO,PALERMO,"10,973760","-74,778520",16181,"¿Cómo se califica PALERMO; SITIONUEVO; MAGDALENA; 10,973760; -74,778520 ; 16181; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
BOLÍVAR,SAN JUAN NEPOMUCENO,SAN JUAN NEPOMUCENO,"9,895710","-75,108010",12233,"¿Cómo se califica SAN JUAN NEPOMUCENO; SAN JUAN NEPOMUCENO; BOLÍVAR; 9,895710; -75,108010 ; 12233; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAHAGÚN,LA BALSA,"8,781130","-75,498030",9279,"¿Cómo se califica LA BALSA; SAHAGÚN; CÓRDOBA; 8,781130; -75,498030 ; 9279; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,PUEBLO NUEVO,LA GRANJITA,"8,449550","-75,527050",10484,"¿Cómo se califica LA GRANJITA; PUEBLO NUEVO; CÓRDOBA; 8,449550; -75,527050 ; 10484; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,SAHAGÚN,GUAIMARITO,"8,823390","-75,495220",9394,"¿Cómo se califica GUAIMARITO; SAHAGÚN; CÓRDOBA; 8,823390; -75,495220 ; 9394; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,TARAZÁ,PIEDRAS,"7,535270","-75,363240",6655,"¿Cómo se califica PIEDRAS; TARAZÁ; ANTIOQUIA; 7,535270; -75,363240 ; 6655; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
TOLIMA,IBAGUÉ,BRICEÑO,"4,291850","-75,043260",6093,"¿Cómo se califica BRICEÑO; IBAGUÉ; TOLIMA; 4,291850; -75,043260 ; 6093; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ATLÁNTICO,TUBARÁ,PLAYA MENDOZA,"10,919770","-75,021790",14713,"¿Cómo se califica PLAYA MENDOZA; TUBARÁ; ATLÁNTICO; 10,919770; -75,021790 ; 14713; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SONSÓN,EL ALTO DEL POLLO,"5,914120","-74,774200",4203,"¿Cómo se califica EL ALTO DEL POLLO; SONSÓN; ANTIOQUIA; 5,914120; -74,774200 ; 4203; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
